@relation 'customer_churn-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-R3,6,7,10,12-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0'

@attribute CashbackAmount numeric
@attribute DaySinceLastOrder numeric
@attribute OrderCount numeric
@attribute CouponUsed numeric
@attribute OrderAmountHikeFromlastYear numeric
@attribute Complain numeric
@attribute NumberOfAddress numeric
@attribute MaritalStatus=Married numeric
@attribute MaritalStatus=Divorced numeric
@attribute MaritalStatus=Single numeric
@attribute SatisfactionScore numeric
@attribute PreferedOrderCat=Grocery numeric
@attribute PreferedOrderCat=Fashion numeric
@attribute PreferedOrderCat=Others numeric
@attribute 'PreferedOrderCat=Mobile Phone' numeric
@attribute PreferedOrderCat=Mobile numeric
@attribute 'PreferedOrderCat=Laptop & Accessory' numeric
@attribute NumberOfDeviceRegistered numeric
@attribute HourSpendOnApp numeric
@attribute Gender=Male numeric
@attribute 'PreferredPaymentMode=Credit Card' numeric
@attribute PreferredPaymentMode=COD numeric
@attribute 'PreferredPaymentMode=E wallet' numeric
@attribute 'PreferredPaymentMode=Cash on Delivery' numeric
@attribute PreferredPaymentMode=CC numeric
@attribute PreferredPaymentMode=UPI numeric
@attribute 'PreferredPaymentMode=Debit Card' numeric
@attribute WarehouseToHome numeric
@attribute CityTier numeric
@attribute PreferredLoginDevice=Computer numeric
@attribute PreferredLoginDevice=Phone numeric
@attribute 'PreferredLoginDevice=Mobile Phone' numeric
@attribute Tenure numeric
@attribute Churn {0,1}

@data
125,8,1,1,12,0,5,1,0,0,3,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,15.639896,1,0,1,0,14,0
218,4.543491,2,2,13,0,5,1,0,0,4,0,1,0,0,0,0,4,3,1,0,0,0,1,0,0,0,36,3,0,0,1,8,0
121,4,1,0,14,0,2,0,0,1,3,0,0,0,0,1,0,3,2,1,0,0,0,0,1,0,0,22,1,1,0,0,10.189899,0
120,3,1,0,11,0,3,0,0,1,4,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,1,13,1,0,0,1,10.189899,0
167,3,2,1,12,0,3,1,0,0,3,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,27,1,0,0,1,5,0
126,1,1,0,15,1,2,1,0,0,3,0,0,0,0,1,0,4,3,1,0,0,0,0,1,0,0,15.639896,1,1,0,0,0,0
291,12,15,1.751023,18,1,2,0,0,1,3,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,1,8,3,1,0,0,25,0
221,4.543491,4,4,18,0,2,1,0,0,2,0,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,7,1,0,0,1,13,0
124,2,1,1,11,1,2,0,0,1,5,0,0,0,0,1,0,3,2,1,0,0,0,0,1,0,0,15.639896,3,0,1,0,0,0
300,9,11,7,15.707922,0,1,1,0,0,3,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,1,6,1,0,0,1,25,0
171,2,1,0,16,1,4,0,0,1,3,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,29,3,0,0,1,14,0
179,8,8,1,14,0,6,0,1,0,3,0,0,0,0,0,1,4,3,1,1,0,0,0,0,0,0,36,1,0,0,1,8,0
161,8,6,2,22,1,2,0,1,0,4,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,0,7,1,0,0,1,4,0
145,17,1,1,25,0,2,0,0,1,2,0,0,0,0,0,1,3,2,1,0,0,0,0,0,1,0,35,1,0,1,0,17,0
135,2,1,1,12,0,6,1,0,0,4,0,0,0,0,1,0,4,3,1,0,1,0,0,0,0,0,28,1,0,1,0,28,0
177,8,2,2,18,0,3,1,0,0,3,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,9,1,1,0,0,1,0
179,9,2,1,20,1,5,1,0,0,1,0,0,0,0,0,1,4,3,1,0,1,0,0,0,0,0,27,1,0,0,1,29,0
201,10,2,1,16,0,3,0,0,1,5,0,1,0,0,0,0,5,4,1,0,0,0,0,0,0,1,15,3,1,0,0,10,0
220,4.543491,2,0,11,0,1,0,0,1,4,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,13,1,0,0,1,7,0
125,2,1,0,12,1,2,0,0,1,4,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,15.639896,1,0,1,0,0,0
156,9,2,1,14,0,3,0,1,0,2,0,0,0,1,0,0,4,3,0,1,0,0,0,0,0,0,13,1,0,0,1,3,0
170,3,2,2,13,1,2,0,0,1,5,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,9,3,0,0,1,8,0
134,0,1,1,22,0,7,0,1,0,3,0,0,0,0,0,1,4,3,0,0,0,0,0,1,0,0,8,1,0,1,0,13,0
179,3,2,1,13,0,2,1,0,0,5,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,8,1,0,0,1,3,0
132,30,2,0,14,0,6,1,0,0,5,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,11,1,0,1,0,3,0
165,0,1,0,16,1,3,1,0,0,5,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,14,1,0,0,1,13,0
167,4,2,2,13,1,3,0,1,0,3,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,11,3,0,0,1,1,0
197,0,1,0,13,1,3,1,0,0,1,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,10,3,0,0,1,7,0
144,8,1,1,23,0,2,0,0,1,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,14,1,0,1,0,4,0
148,3,2,2,15,0,4,1,0,0,3,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,0,9,1,0,1,0,14,0
190,4,2,1,14,1,4,1,0,0,1,0,0,0,0,0,1,4,3,1,0,0,0,0,0,1,0,17,1,0,0,1,18,0
262,1,2,1.751023,19,0,5,0,0,1,4,1,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,10,1,0,0,1,25,0
297,9,12,3,15.707922,0,5,1,0,0,4,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,1,16,1,0,0,1,21,0
145,3,3,1,19,0,8,1,0,0,4,0,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,16,1,1,0,0,1,0
153,1,6,2,14,0,3,0,1,0,3,0,0,0,1,0,0,2,3,1,0,0,0,0,0,1,0,7,2,0,0,1,12,0
232,7,3.008004,6,11,0,10,1,0,0,5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,12,3,1,0,0,29,0
179,3,2,1,26,1,3,1,0,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,1,23,3,1,0,0,7,0
173,4,2,2,20,0,4,1,0,0,1,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,1,16,1,0,0,1,12,0
222,4.543491,3,1,15,0,2,1,0,0,1,0,1,0,0,0,0,4,4,0,0,0,0,1,0,0,0,18,3,1,0,0,10,0
153,0,1,1,11,0,2,1,0,0,3,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,1,16,1,1,0,0,16,0
144,8,1,1,23,0,2,0,0,1,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,14,1,0,1,0,4,0
235,8,3.008004,3,14,0,6,1,0,0,4,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,32,3,1,0,0,15,0
151,1,2,1,12,0,3,0,0,1,3,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,17,3,0,0,1,3,0
124,0,1,1,18,0,5,0,1,0,2,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,1,15.639896,1,0,1,0,23,0
167,5,7,7,11,0,1,1,0,0,1,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,1,7,1,1,0,0,1,0
132,11,10,4,11,0,1,0,1,0,2,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,12,1,0,1,0,9,0
145,1,2,2,19,0,3,1,0,0,5,0,0,0,1,0,0,5,4,1,0,0,0,0,0,0,1,19,3,1,0,0,1,1
123,0,1,1,23,1,19,0,0,1,2,0,0,0,0,1,0,3,2,1,0,1,0,0,0,0,0,10,1,1,0,0,10.189899,1
173,1,2,1,15,0,9,1,0,0,3,0,0,0,0,0,1,4,3,1,0,0,0,0,0,1,0,22,1,0,0,1,1,1
123,8,9,6,11,0,9,1,0,0,3,0,0,0,0,1,0,3,3,1,0,1,0,0,0,0,0,15.639896,1,0,1,0,19,1
137,2,1,1,24,1,2,1,0,0,4,0,0,0,1,0,0,4,2,1,0,0,0,0,0,1,0,20,1,0,1,0,0,1
171,1,3,2,15,0,11,0,0,1,3,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,1,10,3,0,0,1,1,1
148,1,4,4,24,1,3,1,0,0,5,0,0,0,1,0,0,6,3,1,0,1,0,0,0,0,0,23,1,1,0,0,1,1
131,2,1,0,22,1,2,0,0,1,4,0,0,0,0,1,0,3,2.931535,0,0,0,1,0,0,0,0,26,3,0,1,0,4,1
149,1,2,1,18,1,3,1,0,0,4,0,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,31,1,0,1,0,1,1
141,7,7,6,12,0,2,0,0,1,3,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,9,1,1,0,0,0,1
148,0,1,0,14,0,8,1,0,0,3,0,0,0,0,0,1,3,2,1,0,0,0,0,0,1,0,21,1,0,1,0,0,1
154,1,2,1,12,1,2,0,1,0,2,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,1,10,1,1,0,0,1,1
142,2,1,1,19,1,1,0,1,0,3,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,9,1,0,1,0,0,1
164,0,1,1,12,1,3,1,0,0,3,0,0,0,0,0,1,4,3,1,0,0,1,0,0,0,0,28,3,0,0,1,3,1
171,8,7,6,25,1,5,0,0,1,1,0,0,0,0,0,1,4,3,1,0,0,0,0,0,1,0,19,3,1,0,0,1,1
124,7,7,4,13,1,2,0,0,1,3,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,15.639896,1,0,1,0,0,1
236,7,3.008004,0,12,1,8,0,1,0,3,0,1,0,0,0,0,3,2,1,1,0,0,0,0,0,0,21,1,0,0,1,0,1
149,8,2,1,14,0,8,0,0,1,5,0,0,0,1,0,0,5,4,1,0,1,0,0,0,0,0,7,1,0,1,0,1,1
132,4,1,1,16,1,2,0,0,1,4,0,0,0,0,1,0,3,3,0,0,1,0,0,0,0,0,6,3,0,1,0,0,1
126,0,1,1,15,1,2,0,0,1,5,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,15.639896,1,0,1,0,0,1
133,7,7,4,13,1,4,1,0,0,3,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,13,1,0,1,0,0,1
177,4,8,1,17,0,6,0,0,1,2,0,0,0,0,0,1,4,3,1,1,0,0,0,0,0,0,9,3,0,0,1,19,1
181,9,2,1,12,1,3,1,0,0,1,0,0,0,0,0,1,4,4,1,0,0,1,0,0,0,0,33,3,1,0,0,1,1
121,1,1,0,11,1,5,0,1,0,3,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,28,1,0,1,0,10.189899,1
152,8,8,2,12,1,4,1,0,0,3,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,14,3,1,0,0,12,1
218,4.543491,9,4,12,1,2,1,0,0,4,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,35,1,1,0,0,10,1
141,1,2,1,12,0,3,1,0,0,3,0,0,0,1,0,0,6,3,1,0,0,0,0,0,1,0,29,2,0,1,0,1,1
125,7,2,0,12,1,10,1,0,0,3,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,15.639896,1,0,1,0,14,1
148,3,2,1,23,1,2,0,0,1,5,0,0,0,1,0,0,5,3,1,1,0,0,0,0,0,0,16,1,1,0,0,1,1
183,1,2,2,12,0,7,0,0,1,4,0,0,0,0,0,1,4,3,0,0,1,0,0,0,0,0,20,3,1,0,0,1,1
154,1,2,1,12,1,2,1,0,0,1,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,1,10,1,1,0,0,1,1
146,0,2,1,14,0,10,0,0,1,3,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,9,3,0,1,0,0,1
324,5,2,2,14,1,7,1,0,0,5,0,0,1,0,0,0,4,4,1,1,0,0,0,0,0,0,9,1,0,0,1,19,1
149,3,3,2,22,1,9,1,0,0,5,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,0,13,1,0,1,0,3,1
170,9,4,3,23,0,3,0,0,1,3,0,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,36,1,1,0,0,1,1
124,0,1,1,20,0,2,1,0,0,3,0,0,0,0,1,0,3,2,1,0,0,0,0,1,0,0,15.639896,1,0,1,0,0,1
121,0,1,1,12,1,2,1,0,0,5,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,8,1,0,1,0,10.189899,1
148,1,4,4,24,1,3,1,0,0,5,0,0,0,1,0,0,6,3,1,0,1,0,0,0,0,0,23,1,1,0,0,1,1
174,2,2,2,19,0,3,0,1,0,3,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,1,14,1,0,0,1,1,1
166,8,8,3,13,0,3,0,0,1,3,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,10,1,1,0,0,1,1
151,1,2,1,17,0,3,0,0,1,1,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,1,31,1,0,0,1,20,1
156,3,2,1,23,1,3,0,0,1,4,0,0,0,1,0,0,4,4,0,0,0,1,0,0,0,0,27,3,0,0,1,5,1
148,2,2,2,13,0,3,0,0,1,3,0,0,0,1,0,0,6,3,1,0,0,0,0,0,0,1,32,1,0,1,0,1,1
222,4.543491,7,4,12,0,3,1,0,0,5,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,1,7,3,0,0,1,1,1
130,0,1,1,17,0,1,1,0,0,5,0,0,0,0,1,0,1,2.931535,1,0,0,0,0,0,1,0,24,2,0,1,0,0,1
176,9,1,1,22,0,2,0,1,0,2,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,33,3,0,0,1,0,1
184,2,2,2,14,1,5,0,1,0,3,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,1,30,1,0,0,1,1,1
160,5,2,2,12,0,2,0,0,1,4,0,0,0,1,0,0,5,4,1,1,0,0,0,0,0,0,36,1,1,0,0,1,1
178,3,2,2,18,0,8,0,0,1,5,0,0,0,0,0,1,5,3,1,0,1,0,0,0,0,0,15,3,0,0,1,1,1
147,1,2,1,14,0,3,0,1,0,4,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,24,1,0,1,0,1,1
141,1,2,2,22,1,3,0,1,0,5,0,0,0,1,0,0,2,4,1,0,0,0,0,0,0,1,13,1,0,1,0,1,1
178,8,2,1,18,0,6,1,0,0,5,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,1,16,1,1,0,0,1,1
184,7,7,5,19,1,10,0,0,1,4,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,11,3,0,0,1,15,1
262,9,4,1.751023,18,1,8,0,0,1,3,1,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,20,3,0,0,1,19,1
223,4.543491,2,2,13,0,5,1,0,0,3,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,1,27,1,1,0,0,1,1
177,7,7,0,18,0,2,1,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,17,3,0,0,1,12,1
299,4,1,1,15.707922,1,6,0,1,0,5,0,0,1,0,0,0,3,3,1,1,0,0,0,0,0,0,8,1,0,0,1,18,1
145,4,2,1,15,1,7,0,0,1,3,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,1,31,1,0,1,0,1,1
143,3,1,0,20,0,4,0,0,1,5,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,34,1,1,0,0,0,1
167,1,1,1,15,0,6,0,0,1,5,0,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,32,3,1,0,0,0,1
160,5,2,1,12,0,2,0,0,1,4,0,0,0,1,0,0,5,4,1,1,0,0,0,0,0,0,36,1,1,0,0,1,1
141,1,2,1,12,0,3,1,0,0,3,0,0,0,1,0,0,6,3,1,0,0,0,0,0,1,0,29,2,0,1,0,1,1
177,7,7,0,18,0,2,0,1,0,2,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,17,3,0,0,1,12,1
142,2,1,0,17,0,3,1,0,0,5,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,19,3,0,1,0,0,1
158,0,1,0,11,0,6,0,0,1,4,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,19,3,1,0,0,0,1
192,1,2,1,20,1,9,0,1,0,5,0,0,0,0,0,1,4,4,1,1,0,0,0,0,0,0,36,1,0,0,1,2,1
148,9,10,7,12,0,10,1,0,0,3,0,0,0,1,0,0,4,4,1,0,1,0,0,0,0,0,14,1,0,1,0,20,1
171,1,3,2,15,0,11,0,0,1,3,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,1,10,3,0,0,1,1,1
138,1,2,1,13,0,3,0,0,1,4,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,1,15,1,0,1,0,1,1
132,0,1,0,11,1,3,0,0,1,5,0,0,0,0,1,0,3,2,1,0,0,0,0,1,0,0,15,1,1,0,0,0,1
203,0,6,0,17,0,10,1,0,0,5,0,1,0,0,0,0,4,2,1,1,0,0,0,0,0,0,16,3,0,0,1,0,1
149,7,7,7,15,0,3,0,1,0,4,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,14,1,0,1,0,15,1
192,1,2,1,20,1,9,0,1,0,5,0,0,0,0,0,1,4,4,1,1,0,0,0,0,0,0,36,1,0,0,1,2,1
140,2,1,1,13,0,6,0,1,0,5,0,0,0,1,0,0,3,3,1,1,0,0,0,0,0,0,9,1,0,1,0,0,1
153,4,1,1,13,1,9,0,0,1,2,0,0,0,0,0,1,2,3,1,0,0,1,0,0,0,0,25,3,1,0,0,0,1
167,0,1,0,15,0,7,0,0,1,4,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,1,7,3,0,0,1,0,1
203,6,15,11,12,0,2,0,1,0,2,0,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,29,1,0,0,1,20,1
162,7,7,0,18,1,5,1,0,0,3,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,1,12,3,0,0,1,0,1
137,6,5,5,15,1,2,0,1,0,2,0,0,0,1,0,0,3,2,1,0,1,0,0,0,0,0,10,1,0,1,0,0,1
211,4.543491,2,1,21,1,4,0,0,1,5,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,1,23,3,0,0,1,1,1
145,1,2,2,15,0,5,0,0,1,5,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,16,1,0,1,0,4,1
128,0,1,0,13,1,5,1,0,0,1,0,0,0,0,1,0,5,2.931535,0,0,0,0,0,0,0,1,8,1,0,1,0,4,1
114,0,1,1,13,0,2,0,0,1,3,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,1,9,1,0,0,1,10.189899,1
192,1,2,2,20,1,9,1,0,0,5,0,0,0,0,0,1,4,4,1,1,0,0,0,0,0,0,36,1,0,0,1,2,1
148,1,2,1,12,1,3,1,0,0,5,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,1,7,1,0,1,0,1,1
202,9,1,0,16,0,1,1,0,0,1,0,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,8,1,0,0,1,16,1
207,3,1,1,15,0,3,0,0,1,1,0,1,0,0,0,0,5,2,1,0,0,0,0,0,0,1,14,1,1,0,0,14,1
174,2,2,1,19,0,3,1,0,0,3,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,1,14,1,0,0,1,1,1
148,2,2,2,14,1,10,1,0,0,1,0,0,0,1,0,0,3,2,1,1,0,0,0,0,0,0,6,1,0,1,0,0,1
323,10,7,4,16,0,3,1,0,0,1,0,0,1,0,0,0,6,3,0,0,0,1,0,0,0,0,9,3,0,0,1,16,1
114,0,1,1,12,0,2,0,0,1,3,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,1,6,3,1,0,0,10.189899,1
122,0,1,0,13,0,2,0,1,0,4,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,23,1,0,1,0,10.189899,1
124,0,1,1,20,1,7,0,0,1,5,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,1,15.639896,1,0,1,0,0,1
124,4,1,0,13,1,6,0,1,0,2,0,0,0,0,1,0,3,2,1,0,0,0,0,1,0,0,15.639896,1,0,1,0,0,1
152,8,8,5,12,1,4,1,0,0,3,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,14,3,1,0,0,12,1
124,0,1,0,17,1,2,1,0,0,5,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,0,15.639896,1,0,1,0,0,1
122,7,3,1,13,1,8,0,0,1,4,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,1,6,1,0,1,0,10.189899,1
299,4,1,1,15.707922,1,6,0,1,0,5,0,0,1,0,0,0,3,3,1,1,0,0,0,0,0,0,8,1,0,0,1,18,1
192,1,2,1,16,0,8,0,0,1,4,0,0,0,0,0,1,6,3,1,0,0,0,0,0,0,1,8,3,0,0,1,1,1
145,1,2,2,19,0,3,1,0,0,5,0,0,0,1,0,0,5,4,1,0,0,0,0,0,0,1,19,3,1,0,0,1,1
144,1,2,2,26,1,3,0,0,1,4,0,0,0,1,0,0,5,4,0,1,0,0,0,0,0,0,17,1,1,0,0,1,1
150,2,2,1,18,0,9,0,0,1,5,0,0,0,0,0,1,5,3,1,1,0,0,0,0,0,0,35,3,1,0,0,0,1
149,1,2,1,19,1,3,0,1,0,4,0,0,0,1,0,0,5,3,1,0,0,1,0,0,0,0,26,3,0,1,0,1,1
143,1,2,2,20,0,3,1,0,0,5,0,0,0,1,0,0,4,3,1,0,0,1,0,0,0,0,16,3,1,0,0,1,1
205,6,2,1,12,0,3,0,1,0,2,0,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0,22,1,0,0,1,8,1
151,1,2,2,13,0,3,0,0,1,2,0,0,0,1,0,0,5,3,1,0,1,0,0,0,0,0,9,2,0,0,1,1,1
148,3,2,2,22,1,3,1,0,0,1,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,14,3,0,1,0,1,1
127,0,1,1,19,0,2,0,0,1,1,0,0,0,0,1,0,3,2.931535,0,0,0,0,0,0,1,0,24,1,0,1,0,0,1
153,1,2,1,15,0,9,0,0,1,1,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,1,9,3,1,0,0,1,1
168,1,2,1,15,0,4,1,0,0,5,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,1,33,3,1,0,0,9,1
254,11,3.008004,2,12,0,9,1,0,0,3,1,0,0,0,0,0,6,3,1,0,0,0,0,0,0,1,16,3,1,0,0,11,1
157,3,1,1,11,1,2,0,0,1,3,0,0,0,0,0,1,4,2,1,0,0,1,0,0,0,0,11,3,0,0,1,0,1
119,0,1,1,14,1,2,0,0,1,4,0,0,0,1,0,0,3,3,1,0,0,1,0,0,0,0,11,3,1,0,0,10.189899,1
203,6,15,11,12,0,2,0,1,0,2,0,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,29,1,0,0,1,20,1
124,0,1,0,18,1,2,1,0,0,4,0,0,0,0,1,0,4,2,1,0,0,1,0,0,0,0,15.639896,3,0,1,0,0,1
160,1,2,2,12,0,4,0,0,1,3,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,1,9,1,0,0,1,1,1
191,0,1,1,12,1,3,0,0,1,4,0,1,0,0,0,0,4,2,1,0,0,1,0,0,0,0,31,3,0,0,1,3,1
148,0,1,0,14,0,8,1,0,0,3,0,0,0,0,0,1,3,2,1,0,0,0,0,0,1,0,21,1,0,1,0,0,1
152,1,2,1,16,0,3,0,0,1,4,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,19,3,0,0,1,1,1
151,1,2,2,16,0,3,1,0,0,4,0,0,0,1,0,0,5,3,1,1,0,0,0,0,0,0,7,1,1,0,0,1,1
140,2,1,1,13,0,6,1,0,0,5,0,0,0,1,0,0,3,3,1,1,0,0,0,0,0,0,9,1,0,1,0,0,1
166,8,8,7,13,0,3,0,0,1,3,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,10,1,1,0,0,1,1
254,11,3.008004,2,12,0,9,1,0,0,3,1,0,0,0,0,0,6,3,1,0,0,0,0,0,0,1,16,3,1,0,0,11,1
149,5,2,2,14,1,7,1,0,0,1,0,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,21,1,0,1,0,1,1
144,2,2,1,12,0,4,0,1,0,5,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,15,3,0,1,0,0,1
162,3,2,2,25,1,3,1,0,0,4,0,0,0,1,0,0,5,3,1,0,0,0,0,0,1,0,21,1,0,0,1,1,1
153,3,3,1,13,1,8,1,0,0,3,0,0,0,1,0,0,2,3,1,1,0,0,0,0,0,0,26,1,1,0,0,6,1
202,9,1,1,16,0,1,1,0,0,1,0,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,8,1,0,0,1,16,1
127,0,1,1,13,0,2,0,0,1,4,0,0,0,0,1,0,3,2.931535,1,0,0,1,0,0,0,0,13,3,0,1,0,0,1
148,1,2,1,12,1,3,1,0,0,5,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,1,7,1,0,1,0,1,1
227,4.543491,2,1,17,0,2,1,0,0,1,0,1,0,0,0,0,5,4,0,0,0,0,1,0,0,0,9,1,0,0,1,17,1
153,3,3,3,14,0,3,0,0,1,4,0,0,0,1,0,0,6,3,0,0,0,1,0,0,0,0,16,3,0,0,1,1,1
123,0,2,0,16,1,3,1,0,0,1,0,0,0,0,1,0,3,3,1,0,0,0,0,1,0,0,6,1,0,1,0,10.189899,1
184,7,7,7,19,1,10,0,0,1,4,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,11,3,0,0,1,15,1
114,0,1,1,12,0,2,0,0,1,3,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,1,6,3,1,0,0,10.189899,1
126,2,2,2,12,0,2,0,1,0,3,0,0,0,0,1,0,3,3,1,0,0,0,0,1,0,0,15.639896,1,1,0,0,0,1
128,2,2,0,12,1,7,1,0,0,3,0,0,0,0,1,0,1,2.931535,1,0,0,0,0,1,0,0,25,1,1,0,0,5,1
160,5,1,1,11,1,9,0,0,1,2,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,6,3,0,0,1,4,1
200,0,1,1,11,0,7,1,0,0,3,0,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,16,1,1,0,0,0,1
299,4,1,1,15.707922,1,6,0,1,0,5,0,0,1,0,0,0,3,3,1,1,0,0,0,0,0,0,8,1,0,0,1,18,1
226,4.543491,5,5,12,0,6,1,0,0,1,0,1,0,0,0,0,4,3,1,0,0,1,0,0,0,0,16,3,0,0,1,10,1
222,4.543491,7,2,12,0,3,1,0,0,5,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,1,8,3,0,0,1,1,1
126,0,1,0,15,1,2,0,0,1,5,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,15.639896,1,0,1,0,0,1
